sankey_flow_key,company_id,company_name_en,company_name_zh,world500_rank,industry_section_code,industry_section_name_zh,industry_section_name_en,company_workbench_industry_section_code,company_workbench_industry_section_name_zh,company_workbench_industry_section_name_en,industry_consistency_status,standard_system,internal_standard_id,display_standard_name_zh,display_standard_name_en,decision_bucket,evidence_gate,evidence_mode,match_status,evidence_page,source_file,snippet_en,snippet_zh,confidence,review_status,matched_aliases
ghg_scope2_guidance::D,r130_engie集团,Engie,Engie,130,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",consistent_with_company_workbench,GHG Protocol,ghg_scope2_guidance,GHG Protocol Scope 2 指南,GHG Protocol Scope 2 Guidance,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,120 | 112,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,"4 (see Section 3.1.7). [AR 45] For the assessment of Scope 2 GHG emissions, the Group: • applies the principles, requirements and guidance of the GHG Protocol Corporate Standards (Scope 2 guidance document, 2015 version); • includes purchases of electricity, steam, heat and cooling; • excludes from Scope 2 any emissions reported in Scopes 1 and 3 to avoid d…","4 (see Section 3.1.7). [AR 45] For the assessment of Scope 2 GHG emissions, the Group: • applies the principles, requirements and guidance of the GHG Protocol Corporate Standards (Scope 2 guidance document, 2015 version); • includes purchases of electricity, steam, heat and cooling; • excludes from Scope 2 any emissions reported in Scopes 1 and 3 to avoid d…",pdf_page_backfill,accepted_explicit_named_series_edge,scope 2 guidance
ghg_scope3_standard::D,r130_engie集团,Engie,Engie,130,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",consistent_with_company_workbench,GHG Protocol,ghg_scope3_standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,112 | 120,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,"lation of Scope 2 GHG emissions. Scope 3 [AR 46] For the assessment of Scope 3 GHG emissions, the Group: • draws on the principles, requirements and guidelines of the GHG Protocol Corporate Value Chain (Scope 3) (Version 2011) and breaks down its total Scope 3 emissions into the 15 categories defined by the GHG Protocol; • performs an annual reassessment of…","lation of Scope 2 GHG emissions. Scope 3 [AR 46] For the assessment of Scope 3 GHG emissions, the Group: • draws on the principles, requirements and guidelines of the GHG Protocol Corporate Value Chain (Scope 3) (Version 2011) and breaks down its total Scope 3 emissions into the 15 categories defined by the GHG Protocol; • performs an annual reassessment of…",pdf_page_backfill,accepted_explicit_named_series_edge,corporate value chain\s*\(scope 3\)
ghg_corporate_standard::R,r131_waltdisney,WALT DISNEY,华特迪士尼公司,131,R,文化、体育和娱乐业,"Culture, Sports and Entertainment",R,文化、体育和娱乐业,"Culture, Sports and Entertainment",consistent_with_company_workbench,GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,23 | 34,华特迪士尼公司-2024-SSI-Report.pdf,"Gs are measured and calculated according to the principles in the World Resources Institute and the World Business Council for Sustainable Development Greenhouse Gas Protocolʼs “A Corporate Accounting and Reporting Standard, 2004 Revised Edition” (GHG Protocol). 4. The boundary for Disneyʼs GHG emissions reporting includes owned and operated assets (such as…","Gs are measured and calculated according to the principles in the World Resources Institute and the World Business Council for Sustainable Development Greenhouse Gas Protocolʼs “A Corporate Accounting and Reporting Standard, 2004 Revised Edition” (GHG Protocol). 4. The boundary for Disneyʼs GHG emissions reporting includes owned and operated assets (such as…",pdf_page_backfill,accepted_explicit_named_series_edge,corporate accounting and reporting standard
ghg_corporate_standard::C,r132_orlen,ORLEN,波兰国营石油公司,132,C,制造业,Manufacturing,C,制造业,Manufacturing,corrected_by_excel_industry_review,GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,119 | 162,Management Board on the Operations of ORLEN Group 2024.pdf.coredownload.pdf,"cor- dance with the guidelines of the Greenhouse Gas (GHG) Protocol: • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas Protocol. A Corporate Accounting and Reporting Standard REVISED EDITION (Scope 1); market-based Auto-verified from page 161; value 2,510,119 tCO2e. Management Board on the Operations of ORLEN…","cor- dance with the guidelines of the Greenhouse Gas (GHG) Protocol: • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas Protocol. A Corporate Accounting and Reporting Standard REVISED EDITION (Scope 1); market-based Auto-verified from page 161; value 2,510,119 tCO2e. Management Board on the Operations of ORLEN…",medium,accepted_explicit_named_series_edge,corporate accounting and reporting standard
ghg_scope2_guidance::C,r132_orlen,ORLEN,波兰国营石油公司,132,C,制造业,Manufacturing,C,制造业,Manufacturing,corrected_by_excel_industry_review,GHG Protocol,ghg_scope2_guidance,GHG Protocol Scope 2 指南,GHG Protocol Scope 2 Guidance,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,162 | 119,Management Board on the Operations of ORLEN Group 2024.pdf.coredownload.pdf,"ORLEN Group and ORLEN S.A. in 2024. Translation from the original Polish version. • World Resources Institute and World Business Council for Sustainable Development, GHG Protocol Scope 2 Guidance. An amendment to the GHG Protocol Corporate Standard (Scope 2); • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas …","ORLEN Group and ORLEN S.A. in 2024. Translation from the original Polish version. • World Resources Institute and World Business Council for Sustainable Development, GHG Protocol Scope 2 Guidance. An amendment to the GHG Protocol Corporate Standard (Scope 2); • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas …",pdf_page_backfill,accepted_explicit_named_series_edge,scope 2 guidance
ghg_scope3_standard::C,r132_orlen,ORLEN,波兰国营石油公司,132,C,制造业,Manufacturing,C,制造业,Manufacturing,corrected_by_excel_industry_review,GHG Protocol,ghg_scope3_standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,162 | 119 | 161,Management Board on the Operations of ORLEN Group 2024.pdf.coredownload.pdf,"nt to the GHG Protocol Corporate Standard (Scope 2); • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas Protocol. Corporate Value Chain (Scope 3) Accounting and Reporting Standard. Supplement to the GHG Protocol Corporate Accounting and Reporting Standard (Scope 3). Additionally, the following industry-specifi…","nt to the GHG Protocol Corporate Standard (Scope 2); • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas Protocol. Corporate Value Chain (Scope 3) Accounting and Reporting Standard. Supplement to the GHG Protocol Corporate Accounting and Reporting Standard (Scope 3). Additionally, the following industry-specifi…",pdf_page_backfill,accepted_explicit_named_series_edge,corporate value chain\s*\(scope 3\)
ghg_scope3_standard::C,r136_nissanmotor,NISSAN MOTOR,日产汽车,136,C,制造业,Manufacturing,C,制造业,Manufacturing,consistent_with_company_workbench,GHG Protocol,ghg_scope3_standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,63 | 150,NISSAN MOTOR-DB25_E_All.pdf,・・・・・・ 109 Health and safety ・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・ 113 Scope 3 emissions by category We conducted a study based on standards such as the Corporate Value Chain （Scope 3） Accounting and Reporting Standard from the GHG Protocol and found that about 81％ of our Scope 3 emissions were from the use of sold products. （FY） …,・・・・・・ 109 Health and safety ・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・ 113 Scope 3 emissions by category We conducted a study based on standards such as the Corporate Value Chain （Scope 3） Accounting and Reporting Standard from the GHG Protocol and found that about 81％ of our Scope 3 emissions were from the use of sold products. （FY） …,pdf_page_backfill,accepted_explicit_named_series_edge,corporate value chain.*scope 3
ghg_corporate_standard::J,r137_royalbankofcanada,ROYAL BANK OF CANADA,加拿大皇家银行,137,J,金融业,Finance,J,金融业,Finance,consistent_with_company_workbench,GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,108 | 127 | 58,ROYAL BANK OF CANADA-RBC-2024-sustainability-report.pdf,"budget is the amount of carbon dioxide emissions allowed over a period of time to limit the earth’s temperature from exceeding a certain threshold. Carbon credits The GHG Protocol Corporate Accounting and Reporting Standard33 defines carbon credits as discrete GHG reductions used to compensate for (i.e., offset) GHG emissions elsewhere. Credits are calculat…","budget is the amount of carbon dioxide emissions allowed over a period of time to limit the earth’s temperature from exceeding a certain threshold. Carbon credits The GHG Protocol Corporate Accounting and Reporting Standard33 defines carbon credits as discrete GHG reductions used to compensate for (i.e., offset) GHG emissions elsewhere. Credits are calculat…",pdf_page_backfill,accepted_explicit_named_series_edge,corporate accounting and reporting standard | (?:ghg protocol | greenhouse gas protocol | wri | world resources institute
ghg_financial_industry_standard::J,r137_royalbankofcanada,ROYAL BANK OF CANADA,加拿大皇家银行,137,J,金融业,Finance,J,金融业,Finance,consistent_with_company_workbench,GHG Protocol,ghg_financial_industry_standard,金融行业全球温室气体核算与报告标准,Global GHG Accounting and Reporting Standard for the Financial Industry,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,48 | 66 | 67,ROYAL BANK OF CANADA-RBC-2024-sustainability-report.pdf,"including how our approach differs from those of other banks and third-parties, refer to Appendix 5: Methodology and data challenges for relevant metrics. In addition, we disclose Partnership for Carbon Accounting Financials (PCAF) financed emissions on outstanding exposure in the Climate metrics section. These metrics are provided as they are common indust…","including how our approach differs from those of other banks and third-parties, refer to Appendix 5: Methodology and data challenges for relevant metrics. In addition, we disclose Partnership for Carbon Accounting Financials (PCAF) financed emissions on outstanding exposure in the Climate metrics section. These metrics are provided as they are common indust…",pdf_page_backfill,accepted_explicit_named_series_edge,partnership for carbon accounting financials | \bpcaf\b
ghg_scope2_guidance::J,r137_royalbankofcanada,ROYAL BANK OF CANADA,加拿大皇家银行,137,J,金融业,Finance,J,金融业,Finance,consistent_with_company_workbench,GHG Protocol,ghg_scope2_guidance,GHG Protocol Scope 2 指南,GHG Protocol Scope 2 Guidance,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,58 | 59,ROYAL BANK OF CANADA-RBC-2024-sustainability-report.pdf,"t limited assurance report. (1) Under the GHG Protocol 33, there are two methods to calculate Scope 2 emissions from electricity: location-based and market-based. The GHG Protocol Scope 2 Guidance defines the location-based method as a method for Scope 2 emissions accounting that reflects emissions from electricity using the average emission factors for the…","t limited assurance report. (1) Under the GHG Protocol 33, there are two methods to calculate Scope 2 emissions from electricity: location-based and market-based. The GHG Protocol Scope 2 Guidance defines the location-based method as a method for Scope 2 emissions accounting that reflects emissions from electricity using the average emission factors for the…",pdf_page_backfill,accepted_explicit_named_series_edge,scope 2 guidance
