company_id,company_name,world500_rank,industry_section_code,industry_section_name_zh,industry_section_name_en,source_type_primary_or_secondary,evidence_layer,reported_ratio,source_file,page,snippet,matched_keyword,calculation_method_context,is_explicit_reported_ratio,is_supplier_specific_data,is_spend_based,is_average_data,is_source_mix_inference,confidence,review_status
r196_hitachi,HITACHI,196,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,HITACHI_en_sustainability2025.pdf,51,"eam in the value chain In order to calculate GHG emissions of Scope 3 Category 1, Purchased Goods and Services, upstream in the value chain, Hitachi uses a calculation method that covers the entire procurement amount based on spend and also",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_05 | seed_batch_05 | seed_batch_05
r202_metlife,METLIFE,202,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,metlife_sustainability_report_2024.pdf,70,"As an Investor >> MIM’s Approach to Sustainable Investing FN-AC-410a.3, Description of proxy voting and investee engagement policies and procedures MIM Stewardship Policy Financed Emissions FN-AC-410b.1, Absolute gross financed emissions, d",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_05 | seed_batch_05 | seed_batch_05
r202_metlife,METLIFE,202,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,metlife_sustainability_report_2024.pdf,70,"As an Investor >> MIM’s Approach to Sustainable Investing FN-AC-410a.3, Description of proxy voting and investee engagement policies and procedures MIM Stewardship Policy Financed Emissions FN-AC-410b.1, Absolute gross financed emissions, d",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_05 | seed_batch_05 | seed_batch_05
r202_metlife,METLIFE,202,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,metlife_sustainability_report_2024.pdf,70,"As an Investor >> MIM’s Approach to Sustainable Investing FN-AC-410a.3, Description of proxy voting and investee engagement policies and procedures MIM Stewardship Policy Financed Emissions FN-AC-410b.1, Absolute gross financed emissions, d",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_05 | seed_batch_05 | seed_batch_05
r241_tdsynnex公司,TD Synnex,241,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,tdsynnex-fy2024-ccr-ada.pdf,67,"For Category 11 (Use of Sold Products), emissions were calculated based on assumptions re",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_06 | seed_batch_06 | seed_batch_06
r241_tdsynnex公司,TD Synnex,241,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,tdsynnex-fy2024-ccr-ada.pdf,67,"For Category 11 (Use of Sold Products), emissions were calculated based on assumptions re",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_06 | seed_batch_06 | seed_batch_06
r241_tdsynnex公司,TD Synnex,241,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,tdsynnex-fy2024-ccr-ada.pdf,67,"For Category 11 (Use of Sold Products), emissions were calculated based on assumptions re",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_06 | seed_batch_06 | seed_batch_06
r248_lenovogroup,LENOVO GROUP,248,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,FY2025-lenovo-sustainability-report.pdf,100,Scope Source Scope 1 • UK DEFRA: Government Conversion Factors for Company Reporting of Greenhouse Gas Emissions (Jetfuel excluded) • Jetfuel emissions data from vendor Scope 2 (location-based) Electricity: • IEA emission factors • eGrid em,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_06 | seed_batch_06 | seed_batch_06
r248_lenovogroup,LENOVO GROUP,248,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,FY2025-lenovo-sustainability-report.pdf,101,Fuel- and energy-related activities Same emission factors for Scope 1 and Scope 2 (location-based) emissions Activities (not included in Scope 1 or 2) include transmission and distribution (T&D) losses from Lenovo's worldwide purchased elec,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_06 | seed_batch_06 | seed_batch_06
r248_lenovogroup,LENOVO GROUP,248,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,FY2025-lenovo-sustainability-report.pdf,101,dix Scope 3 Scope 3 category Source of emission factor Basis for selection Purchased goods and services The US Environmentally-Extended Input-Output (USEEIO) Purchased goods and services cover 100% production suppliers.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_06 | seed_batch_06 | seed_batch_06
r264_riotintogroup,RIO TINTO GROUP,264,B,采矿业,Mining,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024-RIO TINTO GROUP-annual-report.pdf,326,and – Assessing the appropriateness of a sample of emission factors applied in calculating the Total Scope 1 and 2 GHG Emissions.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07 | seed_batch_07 | seed_batch_07
r264_riotintogroup,RIO TINTO GROUP,264,B,采矿业,Mining,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024-RIO TINTO GROUP-annual-report.pdf,59,This is estimated based on our Scope 1 emissions for the period 1 July - 31 December 2024.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07 | seed_batch_07 | seed_batch_07
r264_riotintogroup,RIO TINTO GROUP,264,B,采矿业,Mining,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024-RIO TINTO GROUP-annual-report.pdf,65,Decarbonisation investment is derived from the Group’s capital allocation framework and aligned to our 2025 and 2030 Scope 1 and 2 emissions targets.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07 | seed_batch_07 | seed_batch_07
r273_iberdrola公司,Iberdrola,273,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,gsm25-IBERDROLA-sustainability-report-2024.pdf,108,The same perimeter is used as for the reporting of GHG Scope 1 and 2 emissions.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07 | seed_batch_07 | seed_batch_07
r273_iberdrola公司,Iberdrola,273,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,gsm25-IBERDROLA-sustainability-report-2024.pdf,115,"Calculation of gross Scope 3 GHG emissions: Percentage of value chain emissions calculated from primary data The majority of reported Scope 3 emissions reported are derived from primary data, i.e. meter readings or supplier billing.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07 | seed_batch_07 | seed_batch_07
r273_iberdrola公司,Iberdrola,273,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,gsm25-IBERDROLA-sustainability-report-2024.pdf,115,"Calculation of gross Scope 3 GHG emissions: Percentage of value chain emissions calculated from primary data The majority of reported Scope 3 emissions reported are derived from primary data, i.e. meter readings or supplier billing.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07 | seed_batch_07 | seed_batch_07
r294_bankofmontreal,BANK OF MONTREAL,294,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,BMO_2024_SCR_EN_interactive.pdf,112,"Disclose the measurement approach, inputs, and assumptions the FRFI uses to measure its Scope 1 and Scope 2 GHG emissions, and the underlying reasons for these decisions.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12
r294_bankofmontreal,BANK OF MONTREAL,294,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,BMO_2024_SCR_EN_interactive.pdf,112,"Disclose the measurement approach, inputs, and assumptions the FRFI uses to measure its Scope 1 and Scope 2 GHG emissions, and the underlying reasons for these decisions.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12
r294_bankofmontreal,BANK OF MONTREAL,294,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,BMO_2024_SCR_EN_interactive.pdf,77,2 Scope 3 category 3 and category 7 have been calculated for regulatory filing purposes using an estimation methodology.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_12 | seed_batch_12 | seed_batch_12
r342_bristolmyerssquibb,BRISTOL-MYERS SQUIBB,342,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,BRISTOL-MYERS SQUIBB BMS-Building-a-Better-Future-Report-2024.pdf,66,"eatment of Sold Products 3,200 3,293 3,505† Category 15 – Investments 54,900 41,971 108,127†‡‡ Biogenic Emissions 876 948 1,198† Total Value Chain (Scope 1, 2 & 3) GHG Emissions 2,142,210 2,118,876 2,013,319 ¶ Decrease driven by a reduction",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_08 | seed_batch_08 | seed_batch_08
r342_bristolmyerssquibb,BRISTOL-MYERS SQUIBB,342,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,BRISTOL-MYERS SQUIBB BMS-Building-a-Better-Future-Report-2024.pdf,66,"eatment of Sold Products 3,200 3,293 3,505† Category 15 – Investments 54,900 41,971 108,127†‡‡ Biogenic Emissions 876 948 1,198† Total Value Chain (Scope 1, 2 & 3) GHG Emissions 2,142,210 2,118,876 2,013,319 ¶ Decrease driven by a reduction",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_08 | seed_batch_08 | seed_batch_08
r342_bristolmyerssquibb,BRISTOL-MYERS SQUIBB,342,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,BRISTOL-MYERS SQUIBB BMS-Building-a-Better-Future-Report-2024.pdf,66,"eatment of Sold Products 3,200 3,293 3,505† Category 15 – Investments 54,900 41,971 108,127†‡‡ Biogenic Emissions 876 948 1,198† Total Value Chain (Scope 1, 2 & 3) GHG Emissions 2,142,210 2,118,876 2,013,319 ¶ Decrease driven by a reduction",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_08 | seed_batch_08 | seed_batch_08
r346_dow,DOW,346,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,DOW-2024-progress-report.pdf,119,"purchases accounted for in another category 21.0% Good 3.3 Relevant, calculated Hybrid Dow internal records for fuel and energy purchased for Dow operations in 2024 Ecoinvent v3.11 N/A Emissions related to the production of renewable energy",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_14 | seed_batch_14 | seed_batch_14
