queue_id,company_id,report_id,inventory_year,scope_en,gas,disclosed_gwp_version_en,candidate_gwp_version_en,time_horizon_years,standard_basis_en,fossil_or_biogenic_ch4_basis,applies_to_factor_id,applies_to_emission_record_id,evidence_page,source_file,extraction_snippet,review_decision,reviewer_note,confidence_level
gwp_00388,r350_telefónica,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r350_telefónica__1_388,206,2024TELEFÓNICA consolidated-management-report.pdf,"Climate change Table 2. Energy consumption evolution Energy consumption Unit 2023 2024 Total energy consumption MWh 6,011,861 6,059,374 Electricity consumption + self-generation MWh 5,739,167 5,783,755 Renewable electricity consumption M...",,,
gwp_00389,r350_telefónica,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r350_telefónica__2_389,110,2024TELEFÓNICA consolidated-management-report.pdf,EEIO (Environmentally-Extended Input-Output) factor that is representative of the sector of economic activity of the investee company and by Telefónica’s share of equity in the investee company. This factor is drawn from the Air Emission...,,,
gwp_00390,r350_telefónica,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r350_telefónica__3_390,206,2024TELEFÓNICA consolidated-management-report.pdf,"Climate change Table 2. Energy consumption evolution Energy consumption Unit 2023 2024 Total energy consumption MWh 6,011,861 6,059,374 Electricity consumption + self-generation MWh 5,739,167 5,783,755 Renewable electricity consumption M...",,,
gwp_00391,r350_telefónica,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r350_telefónica__6_391,110,2024TELEFÓNICA consolidated-management-report.pdf,EEIO (Environmentally-Extended Input-Output) factor that is representative of the sector of economic activity of the investee company and by Telefónica’s share of equity in the investee company. This factor is drawn from the Air Emission...,,,
gwp_00392,r350_telefónica,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r350_telefónica_Scope 1__392,206,2024TELEFÓNICA consolidated-management-report.pdf,Page 206 Table 3 GHG Emissions breakdown reports 2024 Scope 1 at 122874 tCO2e; stored here as 0.122874 MtCO2e.,,,
gwp_00393,r350_telefónica,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r350_telefónica_Scope 2__393,206,2024TELEFÓNICA consolidated-management-report.pdf,Page 206 Table 3 GHG Emissions breakdown reports 2024 Scope 2 location-based method at 939452 tCO2e; stored here as 0.939452 MtCO2e.,,,
gwp_00394,r350_telefónica,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r350_telefónica_Scope 2__394,206,2024TELEFÓNICA consolidated-management-report.pdf,Page 206 Table 3 GHG Emissions breakdown reports 2024 Scope 2 market-based method at 152327 tCO2e; stored here as 0.152327 MtCO2e.,,,
gwp_00395,r350_telefónica,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r350_telefónica_Scope 3__395,206,2024TELEFÓNICA consolidated-management-report.pdf,Page 206 Table 3 reports 2024 Scope 3 significant categories at 1962411 tCO2e; stored as 1.962411 MtCO2e and explicitly limited to significant categories disclosed in the table.,,,
gwp_00396,r352_bestbuy,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r352_bestbuy_Scope 1__396,59,BestBuy-CRS-Report-2025.pdf,Page 59 reports Carbon data columns CY22 / FY24 / FY25; latest FY25 Scope 1 direct emissions are 185561 MTCO2e; stored here as 0.185561 MtCO2e.,,,
gwp_00397,r352_bestbuy,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r352_bestbuy_Scope 2__397,59,BestBuy-CRS-Report-2025.pdf,Page 59 reports Carbon data columns CY22 / FY24 / FY25; latest FY25 Scope 2 location-based indirect emissions are 245443 MTCO2e; stored here as 0.245443 MtCO2e.,,,
gwp_00398,r352_bestbuy,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r352_bestbuy_Scope 2__398,59,BestBuy-CRS-Report-2025.pdf,Page 59 reports Carbon data columns CY22 / FY24 / FY25; latest FY25 Scope 2 market-based indirect emissions are 82445 MTCO2e; stored here as 0.082445 MtCO2e.,,,
gwp_00399,r352_bestbuy,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r352_bestbuy_Scope 3__399,59,BestBuy-CRS-Report-2025.pdf,Page 59 reports latest FY25 Total Scope 3 other indirect emissions at 15732438 MTCO2e across listed categories; stored here as 15.732438 MtCO2e.,,,
gwp_00400,r356_thermofisherscientific,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r356_thermofisherscientific_Scope 1__400,65,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf. PDF page: 65. Reported value: 331,463 tCO2e.",,,
gwp_00401,r356_thermofisherscientific,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r356_thermofisherscientific_Scope 3__401,66,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,...2e/M USD revenue 8.0 6.0 5.3 Scope 1 and 2 GHG intensity MTCO2e/M USD revenue 16.3 13.3 13.1 Scope 3 GHG intensity MTCO2e/M USD revenue 341 291 264 Value chain GHG intensity MTCO2e/M USD revenue 358 304 277 Customer GHG allocation (scope 1 and 2 and upstream 3)31 MTCO2e/M USD rev,,,
gwp_00402,r356_thermofisherscientific,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r356_thermofisherscientific_Scope 3__402,66,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,...2e/M USD revenue 8.0 6.0 5.3 Scope 1 and 2 GHG intensity MTCO2e/M USD revenue 16.3 13.3 13.1 Scope 3 GHG intensity MTCO2e/M USD revenue 341 291 264 Value chain GHG intensity MTCO2e/M USD revenue 358 304 277 Customer GHG allocation (scope 1 and 2 and upstream 3)31 MTCO2e/M USD rev,,,
gwp_00403,r357_magnainternational,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r357_magnainternational_Scope 1__403,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,"Auto-verified from page 99; value 436,267 tCO2e.",,,
gwp_00404,r357_magnainternational,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r357_magnainternational_Scope 2__404,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,"Auto-verified from page 99; value 1,089,730 tCO2e.",,,
gwp_00405,r357_magnainternational,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r357_magnainternational_Scope 3__405,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,"Auto-verified from page 99; value 58,655,441 tCO2e.",,,
gwp_00406,r359_massachusettsmutuallifeinsurance,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r359_massachusettsmutuallifeinsurance_Scope 2__406,18,2024-MASSACHUSETTS MUTUAL LIFE INSURANCE-sustainabilityreport.pdf,"...ocation-based emissions (tCO2e) 2019 baseline 2022 2023 2024 Scope 1 8,991 8,495 7,776 8,228 Scope 2 (location-based)20 20,210 17,572 15,919 14,627 Total emissions 29,201 26,067 23,695 22,855 17 MassMutual is committed to continually evaluating our processes to ensure we use high",,,
gwp_00407,r365_travelers公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r365_travelers公司_Scope 1__407,78,Travelers_SustainabilityReport2024.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: Travelers_SustainabilityReport2024.pdf. PDF page: 78. Reported value: 19,069 tCO2e.",,,
gwp_00408,r366_warnerbrosdiscovery,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r366_warnerbrosdiscovery_Scope 3__408,25,WARNER BROS. DISCOVERY_2024_impact_report.pdf,"Auto-extracted from page 25; value 1,435,200 mt CO2e.",,,
gwp_00409,r369_jsainsbury,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r369_jsainsbury_Scope 3__409,35,sainsburys-plan-for-better-report-2024-25.pdf,"Auto-verified from page 35; value 25,652,904 tCO2e.",,,
gwp_00410,r374_lufthansagroup,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r374_lufthansagroup_Scope 1__410,163,LH-AR-2024-e.pdf,"Auto-verified from page 163; value 1,000 tCO2e.",,,
gwp_00411,r374_lufthansagroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r374_lufthansagroup_Scope 2__411,163,LH-AR-2024-e.pdf,"Auto-verified from page 163; value 1,000 tCO2e.",,,
gwp_00412,r376_abbottlaboratories,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r376_abbottlaboratories_Scope 1__412,13,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,Auto-verified from page 13; value 2023 tCO2e.,,,
gwp_00413,r376_abbottlaboratories,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r376_abbottlaboratories_Scope 2__413,47,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,"market-based Auto-verified from page 47; value 25,000 tCO2e.",,,
gwp_00414,r376_abbottlaboratories,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r376_abbottlaboratories_Scope 3__414,57,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,"Auto-extracted from page 57; value 1,000 Metric Tons CO2e.",,,
gwp_00415,r376_abbottlaboratories,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r376_abbottlaboratories_Scope 2__415,55,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,"...CO2e Emissions Purchased Energy (Scope 2) Market-Based CO2e Emissions q, t Purchased Energy (Scope 2) Location-Based CO2e Emissionst 894 973 489 13 502 393 472 904 975 495 10 504 400 471 932 1,017 515 17 532 400 485 987 1,063 525 12 537 450 526 2024 -1%o 2023 2022 SCOPE 1 AND 2 C",,,
gwp_00416,r387_schneiderelectric,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r387_schneiderelectric_Scope 1__416,44,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,"Auto-extracted from page 44; value 106,360 tCO2e.",,,
gwp_00417,r387_schneiderelectric,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r387_schneiderelectric_Scope 3__417,39,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,"...ating suppliers are required to quantify their operational carbon footprint (Scopes 1 and 2; Scope 3 is optional), make public commitments for their reduction targets, implement action to achieve reduction, and share the emissions reduction progress with Schneider Electric. The p",,,
gwp_00418,r387_schneiderelectric,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r387_schneiderelectric_Scope 3__418,39,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,"...ating suppliers are required to quantify their operational carbon footprint (Scopes 1 and 2; Scope 3 is optional), make public commitments for their reduction targets, implement action to achieve reduction, and share the emissions reduction progress with Schneider Electric. The p",,,
gwp_00419,r392_coop集团,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r392_coop集团_Scope 1__419,78,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,Auto-verified from page 78; value 203 296 tCO2e.,,,
gwp_00420,r392_coop集团,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r392_coop集团_Scope 2__420,79,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,market-based Auto-verified from page 79; value 171 687 tCO2e.,,,
gwp_00421,r392_coop集团,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r392_coop集团_Scope 3__421,53,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,Auto-verified from page 53; value 22 633 056 tCO2e.,,,
gwp_00422,r395_pbfenergy公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r395_pbfenergy公司_Scope 1__422,28,2024-PBF-Sustainability-Report.pdf,Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024-PBF-Sustainability-Report.pdf. PDF page: 28. Reported value: 10.46 MtCO2e.,,,
gwp_00423,r395_pbfenergy公司,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r395_pbfenergy公司_Scope 2__423,9,2024-PBF-Sustainability-Report.pdf,location-based Auto-extracted from page 9; value 20 MILLION METRIC TONNES CO2e.,,,
gwp_00424,r397_xiaomi,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r397_xiaomi_Scope 1__424,85,"Xiaomi 2023 Environmental, Social, and Governance Report.pdf","...2,810.89 Indirect Energy Consumption: Renewable Energy MWh 372.00 - - - Total GHG Emissions (Scope 1 and Scope 2) 75 tonne (Mt) of CO2e 116,722.56 85,742.61 82,820.16 66,481.29 Direct GHG Emissions: Scope 1 tonne (Mt) of CO2e 12,252.52 7,122.60 9,096.95 8,402.12 CO2 tonne (Mt) of",,,
gwp_00425,r398_compassgroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r398_compassgroup_Scope 3__425,10,COMPASS GROUP sustainability-report_2024.pdf,"Auto-extracted from page 10; value 11,965,107 tCO2e.",,,
gwp_00426,r400_gsk,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r400_gsk_Scope 1__426,24,GSK-responsible-business-performance-report-2024.pdf,Auto-verified from page 24; value 125 tCO2e.,,,
gwp_00427,r400_gsk,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r400_gsk_Scope 3__427,25,GSK-responsible-business-performance-report-2024.pdf,"Auto-verified from page 25; value 8,624 tCO2e.",,,
gwp_00428,r401_suncorenergy,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r401_suncorenergy_Scope 1__428,74,2023_SUNCOR ENERGY_sustainability_report.pdf,Manual PDF-page validation accepted this direct-use Scope value. Source file: 2023_SUNCOR ENERGY_sustainability_report.pdf. PDF page: 74. Reported value: 27.34 MtCO2e. Review note: Candidate value 28.81 is total Scope 1 and 2; corrected ...,,,
gwp_00429,r401_suncorenergy,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r401_suncorenergy_Scope 2__429,74,2023_SUNCOR ENERGY_sustainability_report.pdf,Manual PDF-page validation accepted this direct-use Scope value. Source file: 2023_SUNCOR ENERGY_sustainability_report.pdf. PDF page: 74. Reported value: 1.47 MtCO2e. Scope 2 reporting method: Method not specified. Review note: The page ...,,,
gwp_00430,r403_ubertechnologies公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r403_ubertechnologies公司_Scope 1__430,55,uber-technologies-inc-2023-esg-report.pdf,"...tors Indicator Scope Unit 202139 2022 Emissions40,41,43 Absolute emissions Global tCO2e42,43 Scope 1: Stationary emissions Global tCO2e 735 1,274 Scope 2: Electricity: location-based Global tCO2e 118,795 125,182 Scope 2: Electricity: market-based Global tCO2e 60,705 58,502 Total ",,,
gwp_00431,r403_ubertechnologies公司,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r403_ubertechnologies公司_Scope 2__431,55,uber-technologies-inc-2023-esg-report.pdf,"...43 Absolute emissions Global tCO2e42,43 Scope 1: Stationary emissions Global tCO2e 735 1,274 Scope 2: Electricity: location-based Global tCO2e 118,795 125,182 Scope 2: Electricity: market-based Global tCO2e 60,705 58,502 Total Scope 1 & 2 Emissions: location-based Global tCO2e 11",,,
gwp_00432,r413_honeywellinternational,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r413_honeywellinternational_Scope 1__432,17,HONEYWELL INTERNATIONAL-2025-impact-report.pdf,"Auto-extracted from page 17; value 1,540,485 Metric Tons CO2e.",,,
gwp_00433,r413_honeywellinternational,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r413_honeywellinternational_Scope 3__433,61,HONEYWELL INTERNATIONAL-2025-impact-report.pdf,"Auto-verified from page 61; value 11,389,635 tCO2e.",,,
gwp_00434,r413_honeywellinternational,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r413_honeywellinternational_Scope 2__434,61,HONEYWELL INTERNATIONAL-2025-impact-report.pdf,"...2024 Greenhouse Gas (GHG) Emissions1 Scope 1 GHG emissions, metric tons CO2e 711,239 750,530 Scope 2 GHG emissions, location-based, metric tons CO2e 662,573 666,603 Total Scope 1 & 2 emissions, location-based 1,373,812 1,417,133 GHG intensity, Scope 1 & 2 location-based, metric t",,,
gwp_00435,r415_sfholding,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r415_sfholding_Scope 1__435,86,顺丰控股2024年度可持续发展报告.pdf,Auto-extracted from page 86; value 28 吨.,,,
gwp_00436,r421_jardinematheson,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r421_jardinematheson_Scope 1__436,92,2024_JARDINE MATHESON_sustainability_report.pdf,Auto-extracted from page 92; value 119.5 ktCO2e.,,,
gwp_00437,r421_jardinematheson,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r421_jardinematheson_Scope 2__437,30,2024_JARDINE MATHESON_sustainability_report.pdf,"market-based Auto-extracted from page 30; value 4,000 ktCO2e.",,,
gwp_00438,r424_starbucks,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r424_starbucks_Scope 3__438,45,Starbucks-Fiscal-2024-Global-Impact-Report.pdf,Auto-verified from page 45; value 8 MtCO2e.,,,
gwp_00439,r425_olamgroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r425_olamgroup_Scope 2__439,99,OLAM GROUP_annual_report_2024.pdf,location-based Auto-extracted from page 99; value 0.33 tCO2e.,,,
gwp_00440,r425_olamgroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r425_olamgroup_Scope 3__440,99,OLAM GROUP_annual_report_2024.pdf,Auto-extracted from page 99; value 2024 tCO2e.,,,
gwp_00441,r427_broadcom,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r427_broadcom__3_441,61,broadcom-2024-corpresponsibility-final.pdf,"ENVIRONMENTAL METRICS GHG EMISSIONS (tCO2e) SCOPE 2024 2023 2022 Total GHG Emissions Scope 1 Emissions 53,649 58,764 97,208 Scope 2 Emissions (location-based) 247,381 186,061 181,235 Scope 2 Emissions (market-based) 166,752 140,005 152,5...",,,
gwp_00442,r427_broadcom,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r427_broadcom__5_442,61,broadcom-2024-corpresponsibility-final.pdf,"ENVIRONMENTAL METRICS GHG EMISSIONS (tCO2e) SCOPE 2024 2023 2022 Total GHG Emissions Scope 1 Emissions 53,649 58,764 97,208 Scope 2 Emissions (location-based) 247,381 186,061 181,235 Scope 2 Emissions (market-based) 166,752 140,005 152,5...",,,
gwp_00443,r427_broadcom,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r427_broadcom__6_443,61,broadcom-2024-corpresponsibility-final.pdf,"ENVIRONMENTAL METRICS GHG EMISSIONS (tCO2e) SCOPE 2024 2023 2022 Total GHG Emissions Scope 1 Emissions 53,649 58,764 97,208 Scope 2 Emissions (location-based) 247,381 186,061 181,235 Scope 2 Emissions (market-based) 166,752 140,005 152,5...",,,
gwp_00444,r427_broadcom,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r427_broadcom__7_444,61,broadcom-2024-corpresponsibility-final.pdf,"ENVIRONMENTAL METRICS GHG EMISSIONS (tCO2e) SCOPE 2024 2023 2022 Total GHG Emissions Scope 1 Emissions 53,649 58,764 97,208 Scope 2 Emissions (location-based) 247,381 186,061 181,235 Scope 2 Emissions (market-based) 166,752 140,005 152,5...",,,
gwp_00445,r427_broadcom,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r427_broadcom_Scope 1__445,61,broadcom-2024-corpresponsibility-final.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: broadcom-2024-corpresponsibility-final.pdf. PDF page: 61. Reported value: 53,649 tCO2e.",,,
gwp_00446,r427_broadcom,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r427_broadcom_Scope 2__446,61,broadcom-2024-corpresponsibility-final.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: broadcom-2024-corpresponsibility-final.pdf. PDF page: 61. Reported value: 247,381 tCO2e. Scope 2 reporting method: Location-Based. Review note: Candidate value...",,,
gwp_00447,r427_broadcom,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r427_broadcom_Scope 2__447,61,broadcom-2024-corpresponsibility-final.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: broadcom-2024-corpresponsibility-final.pdf. PDF page: 61. Reported value: 166,752 tCO2e. Scope 2 reporting method: Market-Based. Review note: Market-based Scop...",,,
gwp_00448,r431_elo集团,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r431_elo集团_Scope 1__448,143,RFA_ELO_2024_EN-1.pdf,Auto-verified from page 143; value 2022 ktCO2e.,,,
gwp_00449,r431_elo集团,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r431_elo集团_Scope 2__449,143,RFA_ELO_2024_EN-1.pdf,market-based Auto-verified from page 143; value 2022 ktCO2e.,,,
gwp_00450,r434_drhorton公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r434_drhorton公司_Scope 1__450,77,d-r-horton-inc-fy2024-sustainability-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: d-r-horton-inc-fy2024-sustainability-report.pdf. PDF page: 77. Reported value: 55,300 tCO2e.",,,
gwp_00451,r434_drhorton公司,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r434_drhorton公司_Scope 2__451,77,d-r-horton-inc-fy2024-sustainability-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: d-r-horton-inc-fy2024-sustainability-report.pdf. PDF page: 77. Reported value: 58,216 tCO2e. Scope 2 reporting method: Market-Based. Review note: Candidate met...",,,
gwp_00452,r443_crh公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r443_crh公司_Scope 1__452,108,crh-2024-sustainability-performance-report_final_interactive-1.pdf,"Auto-extracted from page 108; value 27,237,619 metric tonnes CO2.",,,
gwp_00453,r445_salesforce,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r445_salesforce_Scope 1__453,93,salesforce-fy24-stakeholder-impact-report.pdf,Auto-extracted from page 93; value 2024 metric tons of CO2.,,,
gwp_00454,r445_salesforce,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r445_salesforce_Scope 2__454,99,salesforce-fy24-stakeholder-impact-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: salesforce-fy24-stakeholder-impact-report.pdf. PDF page: 99. Reported value: 280,000 tCO2e. Scope 2 reporting method: Location-Based. Review note: 280,000 tCO2...",,,
gwp_00455,r449_nationalaustraliabank,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r449_nationalaustraliabank_Scope 1__455,41,2024-NATIONAL AUSTRALIA BANK-climate-report.pdf,Auto-verified from page 41; value 41 MtCO2e.,,,
gwp_00456,r450_sap公司,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r450_sap公司_Scope 2__456,164,SAP integrated_report2024.pdf,location-based Auto-extracted from page 164; value 2 tons CO2e.,,,
gwp_00457,r450_sap公司,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r450_sap公司_Scope 3__457,161,SAP integrated_report2024.pdf,Auto-extracted from page 161; value 55 tons of CO2e.,,,
gwp_00458,r455_elililly,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r455_elililly__4_458,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,15 | 2024 Sustainability Report Our Strategy Environmental Social Governance Transparency Energy Resiliency Energy resiliency is about ensuring our facilities have a reliable supply of energy and contingency measures in place in the even...,,,
gwp_00459,r455_elililly,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r455_elililly_Scope 3__459,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,"Auto-extracted from page 15; value 6,174,000 metric tonnes CO2e.",,,
gwp_00460,r455_elililly,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r455_elililly_Scope 1__460,17,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,"...ons (Scope 3) N/A On track Greenhouse Gas Emissions (Market-Based)1 2020 2021 2022 2023 2024 Scope 1 159,000 157,000 171,000 182,000 192,000 Scope 2 551,000 466,000 374,000 345,000 258,000 Greenhouse Gas Emissions (Scope 1 and Scope 2) (metric tonnes CO2e)2 710,000 623,000 545,00",,,
gwp_00461,r456_koreagas,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r456_koreagas_Scope 3__461,147,KOGAS 2025 SUSTAINABILITY REPORT(A4).pdf,Auto-extracted from page 147; value 2024 tCO2.,,,
gwp_00462,r456_koreagas,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r456_koreagas_Scope 1__462,120,KOGAS 2025 SUSTAINABILITY REPORT(A4).pdf,...based on the GHG statement. - Each emission figure is rounded and may not match the total of Scope 1 and Scope 2 emissions. - Organizational scope of Scope 1 and 2 emissions: Headquarters and 16 business sites (as reported to the Ministry of Environment). 2) Calculated based on t,,,
gwp_00463,r456_koreagas,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r456_koreagas_Scope 2__463,120,KOGAS 2025 SUSTAINABILITY REPORT(A4).pdf,... GHG statement. - Each emission figure is rounded and may not match the total of Scope 1 and Scope 2 emissions. - Organizational scope of Scope 1 and 2 emissions: Headquarters and 16 business sites (as reported to the Ministry of Environment). 2) Calculated based on the average e,,,
gwp_00464,r464_britishamericantobacco,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r464_britishamericantobacco__1_464,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,"...Ti for validation, we have restated our total Scope 3 GHG emissions and Scope 3 Category 1 Purchased Goods and Services for better comparability. Additionally, we have separated reportable emissions from biogenic emissions and restated Cate",,,
