review_priority,queue_priority,auto_promote_allowed,recommended_action_en,recommended_action_zh,technology_id,technology_name_en,company_id,company_name_en,company_name_zh,world500_rank,industry_section_code,industry_section_en,current_signal_status,validated_project_evidence_count,validated_project_names_en,validated_project_pages,validated_project_source_files,missing_to_project_gate,company_timeline_years,company_cost_signal_present,company_evidence_count,candidate_decision_bucket,candidate_decision_status,candidate_decision_rationale_en,candidate_decision_rationale_zh,evidence_boundary,sample_pages,sample_source_files,company_sample_snippet_en
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r091_equinor公司,Equinor,Equinor,91,D,"Electricity, Heat, Gas and Water Production and Supply",company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,12,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,".2 0.01 2.4 2.3 KG CO 2/BOE PERCENT GW MTPA Upstream CO2 intensity Methane intensity Renewables CO2 storage IOGP average 16 kg CO2/boe OGCI average 0.14% Installed 3 Installed or under development 1) Operational control 100%, group wide, ba"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r097_enel,ENEL,意大利国家电力公司,97,I,"Information Transmission, Software and Information Technology Services",company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,4,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,"There are two sources of direct methane emissions (Scope 1): • methane emissions from the combustion of fuels, mainly in power plants for electricity generation, and to a lesser extent in auxiliary power plant services, grids, and building"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r098_eni,ENI,埃尼石油公司,98,D,"Electricity, Heat, Gas and Water Production and Supply",company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,44,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,"In particular, the external context analysis highlights a focus on reducing Scope 1-2 emissions, on addressing interventions where technological mitigation opportunities are achievable and on reducing methane emissions, a greenhouse gas wit"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r105_boschgroup,BOSCH GROUP,博世集团,105,C,Manufacturing,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,19,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,"es Changes in technology General target agreements Energy efficiency Energy efficiency of products In-house energy generation from renewable sources Switching to electricity from renewable sources Carbon offsets Scope 3, upstream: Purchased"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r111_morganstanley,MORGAN STANLEY,摩根士丹利,111,J,Finance,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,4,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,"Morgan Stanley has determined that the boundary around our carbon neutrality status is scope 1, scope 2 location-based emissions, scope 3 business travel and downstream leased assets, carbon offsets purchased from the voluntary carbon marke"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r116_indianoil,INDIAN OIL,印度石油公司,116,D,"Electricity, Heat, Gas and Water Production and Supply",company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,4,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,Fugitive Emissions (methane) = 0.19% of total stationary emissions b.
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r121_mitsui,MITSUI,三井物产株式会社,121,L,Leasing and Business Services,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,16,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,"om fossil fuels come from upstream mining and production operations (including methane leakage) and fuel use. ✓ In order to measure GHG emissions related to upstream production operations and the use of their products, calculation targets i"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r130_engie集团,Engie,Engie,130,D,"Electricity, Heat, Gas and Water Production and Supply",company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,8,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,"d 3.15 (in Mt CO2 eq.) ☐☐ 26/36 48 52 60 GHG emissions from commodity sales, Scopes 3.3.D and 3.11 (in Mt CO2 eq.) 63/83 82 81 - of which GHG emissions related to fuel sales, Scope 3.11 (in Mt CO2 eq.) 36/46 53 53 61 Methane emissions from"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r162_kia,KIA,起亚公司,162,C,Manufacturing,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,7,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,"r time and the response to those changes 103 Climate Change Greenhouse gas (GHG) emissions For all relevant greenhouse gases (e.g., carbon dioxide, methane, nitrous oxide, F-gases etc.), report in metric tons of carbon dioxide equivalent (t"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r183_airbus,AIRBUS,空中客车公司,183,C,Manufacturing,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,3,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,". Calculation includes contractual instruments (Biomethane Guarantees of Origines) as part of Scope 1 emissions, calculated based on biomethane emission factors instead of natural gas. This approach will be refined as further related guidan"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,carbon_management,"Carbon management, methane, CCUS, and removals",r220_nipponsteelcorporation,NIPPON STEEL CORPORATION,日本制铁集团公司,220,C,Manufacturing,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,4,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,13 | 19 | 19 | 68 | 13,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf,"3 Carbon Capture, Utilization and Storage [Scope of scenario] Domestic Scope 1+2 (direct emissions in our production sites + indirect emissions from purchased electricity) 4 Including Nippon Coke & Engineering Co., Ltd. and Sanso Center Co."
