priority,requirement_id,issue_id,company_id,company_name_en,company_name_zh,world500_rank,open_queue_rows,queue_files,queue_types,review_priorities,evidence_boundaries,acceptance_gate_en,safe_next_action_zh,safe_next_action_en,sample_source_files,sample_pages,sample_snippet_en
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r176_巴西jbs公司,JBS,巴西JBS,176,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,JBS_Sustainability_Report_2023.pdf,21,"Structured standard tag: GHG Protocol; Standard role: Accounting standard the environmental footprint of operations and implementing actions to reduce these impacts, both in the company’s own operations and those of its suppliers. • Global inventory of direct and indirect greenhouse gas (GHG) emissions, followin JBS_Sustainability_Report_2023.pdf CATEGORY …"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r198_wilmarinternational,WILMAR INTERNATIONAL,丰益国际,198,2,assets/data/world500/workbench/world500_ghg_out_of_whitelist_series_review_queue.csv,P0_isolate_out_of_whitelist_ghg_reference,P0_isolate_out_of_whitelist_ghg_reference,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,24_0151_wilmar_2024_sr-v7-27-may.pdf,24,to align with our NDPE commitments and Agriculture Sectoral Roadmap to 1.5-degree Celsius: Palm Oil Sectoral Roadmap Commitment Index. 7 These avoided emissions directly contribute to a reduction in our Scope 1 emissions. Emissions are calc
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r199_caterpillar,CATERPILLAR,卡特彼勒,199,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,29,"Structured standard tag: GHG Protocol; Standard role: Accounting standard; Matched keywords: Estimated value cope 3 emissions are either not relevant to our business or are immaterial, representing collectively less than 5% of total enterprise GHG emissions. The trend of Caterpillar’s estimated Scope 3 use of sold products emissions, which utilize CATERPILL…"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r208_sumitomomitsuifinancialgroup,SUMITOMO MITSUI FINANCIAL GROUP,日本三井住友金融集团,208,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf,125,"ment 09. Appendix 07. Governance 05. Strategy 08. Metrics and targets 01. Message from the Group CEO 02. Editorial policy Calculation method for Scopes 1 and 2 GHG emissions relating to Scopes 1, 2, and 3 (Categories 1 to 14) are calculated"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r217_bancodobrasil,BANCO DO BRASIL,巴西银行,217,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,BANCO DO BRASIL Annual Report - 2024.pdf,130,"1 emissions by 42% by 2030, based on the criteria of the Science-Based Targets initiative (SBTi) and the scenario of a global temperature increase below 2°C. To achieve this goal, we maintain an annual GHG inventory, in accordance with NBR"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r241_tdsynnex公司,TD Synnex,TD Synnex,241,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,tdsynnex-fy2024-ccr-ada.pdf,67,recisely reflect the absolute figures. GHG TD SYNNEX’s GHG inventory is consistent with the principles and guidance of the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) Greenhouse Gas P
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r260_newyorklifeinsurance,NEW YORK LIFE INSURANCE,美国纽约人寿保险公司,260,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,44,"OPERATIONAL TARGET AND SCOPE 1 AND 2 EMISSIONS In 2024, New York Life's operational Scope 1 and 2 were down 16% compared to our 2019 baseline. This is due to reduced energy usage and the addition of new sites with actual data to our footpri"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r282_volvo,VOLVO,沃尔沃集团,282,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,volvo-group-annual-report-2024.pdf,152,Structured standard tag: GHG Protocol; Standard role: Accounting standard opes. These interim targets shall be reviewed at a minimum every five years or in case of significant changes. The following priorities apply for GHG reductions to reach net- zero value chain GHG emissions across all relevant emission scope volvo-group-annual-report-2024.pdf Scenario …
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r297_sanofi,SANOFI,赛诺菲,297,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,SANOFI-sustainability-statement-2024--ESG-Report-.pdf,29,"Structured standard tag: GHG Protocol; Standard role: Accounting standard . Decarbonization levers for reducing Scope 1 & 2 GHG emissions and progress to date The figures below detail the levers to achieve the Scope 1 & 2 target to reduce GHG emissions by -55% by 2030 from a 2019 baseline, as well as progress to SANOFI-sustainability-statement-2024--ESG-Rep…"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r302_chubb,CHUBB,安达保险公司,302,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,Chubb-2024-Sustainability-Report.pdf,13,untry where is it available for purchase and reasonably priced. The GHG emissions data reported below covers fiscal year 2024. Chubb uses methodology based on the World Resources Institute and the World Business Council for Sustainable Deve
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r313_exor集团,EXOR,EXOR,313,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,EXOR GROUP Sustainability Report 2023.pdf,6,"environmental impact as a standalone company is limited given its size, Exor still has a responsibility to reduce its emissions at holding company level. Exor has calculated its GHG inventory in accordance with the internationally recognise"
P0,R1_GHG_FINE_SERIES_AND_STANDARD_COMPANY_MAPPING,ghg_protocol_fine_series,r346_dow,DOW,陶氏公司,346,2,assets/data/world500/workbench/world500_ghg_contextual_series_review_queue.csv | assets/data/world500/workbench/world500_ghg_p2_low_evidence_contextual_edge_queue.csv,P1_find_named_series_source | P2_low_evidence_contextual_edge,P1_find_named_series_source | P2_low_evidence_contextual_edge,,Only explicitly named GHG Protocol series citations can be upgraded to strong standard-company-series edges; contextual edges must stay review-only or be demoted.,逐条回到 PDF 页级证据，能显式命名具体 GHG 系列的升级；不能命名的降级或删除。,Return to page-level PDF text. Upgrade only if the concrete GHG Protocol series is explicitly named; otherwise keep review-only or demote the edge.,DOW-2024-progress-report.pdf,2,Structured standard tag: GHG Protocol; Standard role: Accounting standard ING ACCOUNTABILITY AND BEST-IN-CLASS PERFORMANCE Corporate Governance 28 Accountability in Action Through Corporate Governance Reporting & Disclosures 30 GRI Disclosure Report 114 GRI Assurance Statement 115 Greenhouse Gas (GHG) Protocol Di DOW-2024-progress-report.pdf 2024 PROGRESS R…
