decision_id,source_queue,decision_bucket,decision_status,company_id,company_name_en,world500_rank,series_id,series_name_en,review_priority,match_status,evidence_gate,pages,source_files,decision_reason_en,next_action_en
GHG-SERIES-REVIEW-0010,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r007_apple,APPLE,7,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,100,Apple_Environmental_Progress_Report_2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0011,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r007_apple,APPLE,7,ghg_land_sector_removals_standard,GHG Protocol Land Sector and Removals Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,100,Apple_Environmental_Progress_Report_2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0012,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r007_apple,APPLE,7,ghg_product_standard,GHG Protocol Product Life Cycle Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,100,Apple_Environmental_Progress_Report_2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0013,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r007_apple,APPLE,7,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,100,Apple_Environmental_Progress_Report_2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0014,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r007_apple,APPLE,7,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,100,Apple_Environmental_Progress_Report_2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0015,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r007_apple,APPLE,7,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,100 | 106,Apple_Environmental_Progress_Report_2025.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0016,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r008_unitedhealthgroup,UNITEDHEALTH GROUP,8,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,33,UNITEDHEALTH GROUP—2024-sustainability-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0017,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r008_unitedhealthgroup,UNITEDHEALTH GROUP,8,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,33,UNITEDHEALTH GROUP—2024-sustainability-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0018,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r008_unitedhealthgroup,UNITEDHEALTH GROUP,8,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,33,UNITEDHEALTH GROUP—2024-sustainability-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0019,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r010_cvshealth公司,CVS Health,10,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,36,CVS Health-2024-Impact-Report-Appendix.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0020,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r010_cvshealth公司,CVS Health,10,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,36,CVS Health-2024-Impact-Report-Appendix.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0021,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r011_volkswagen,VOLKSWAGEN,11,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,62,2023_Volkswagen_Group_Sustainability_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0022,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r011_volkswagen,VOLKSWAGEN,11,ghg_product_standard,GHG Protocol Product Life Cycle Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,62,2023_Volkswagen_Group_Sustainability_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0023,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r011_volkswagen,VOLKSWAGEN,11,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,62,2023_Volkswagen_Group_Sustainability_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0024,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r011_volkswagen,VOLKSWAGEN,11,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,62,2023_Volkswagen_Group_Sustainability_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0025,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r011_volkswagen,VOLKSWAGEN,11,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,62,2023_Volkswagen_Group_Sustainability_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0026,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r012_exxonmobil,EXXON MOBIL,12,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,72,EXXON MOBIL-sustainability-report-2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0027,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r012_exxonmobil,EXXON MOBIL,12,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,72,EXXON MOBIL-sustainability-report-2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0028,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r012_exxonmobil,EXXON MOBIL,12,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,72,EXXON MOBIL-sustainability-report-2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0029,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r012_exxonmobil,EXXON MOBIL,12,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,72,EXXON MOBIL-sustainability-report-2025.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0030,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r013_shell,SHELL,13,ghg_product_standard,GHG Protocol Product Life Cycle Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,99,shell-annual-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0031,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r013_shell,SHELL,13,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,99,shell-annual-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0032,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r016_mckesson,MCKESSON,16,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,44,McKesson Impact Report 2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0033,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r016_mckesson,MCKESSON,16,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,44,McKesson Impact Report 2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0034,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r016_mckesson,MCKESSON,16,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,44,McKesson Impact Report 2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
