company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_zh,enterprise_use_tier_code,readiness_status,readiness_status_zh,readiness_score,readiness_score_max,missing_requirement_count,missing_requirement_keys,missing_requirement_zh,direct_scope_count,direct_scope_set,scope_candidate_count,scope3_candidate_count,scope3_category_count,scope3_category_codes,standards_count,method_rows_count,evidence_ledger_count,evidence_ledger_count_raw,traceable_evidence_row_count,accepted_traceable_evidence_count,formal_traceable_evidence_count,candidate_traceable_evidence_count,missing_source_file_row_count,missing_evidence_page_row_count,missing_snippet_row_count,source_attribution_mismatch_count,source_traceability_status,source_traceability_status_zh,matched_source_file,recommended_source_file,page_count,report_match_status,review_queue_issue_type,has_matched_report,has_standard_evidence,has_method_evidence,has_data_source_or_quality,has_industry_mapping,has_source_traceability,has_direct_scope_1_2_3,has_scope2_dual_method,has_scope3_15_category_layer,has_emission_factor_application,has_gwp_version_fact,has_energy_consumption_fact,has_economic_instrument_fact,has_target_progress_chain
r108_powerchina,108,POWERCHINA,中国电力建设集团有限公司,E,建筑业,C,evidence_graph_only,仅事实图谱/证据层,5,14,9,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,0,0,,1,0,1,1,1,1,1,0,0,0,0,0,complete,完整溯源,2024中国电力建设集团有限公司社会责任报告.pdf,,58,matched_auto_high,evidence_gap,True,True,False,False,True,True,False,False,False,False,False,False,True,False
r109_pemex,109,PEMEX,墨西哥石油公司,B,采矿业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r110_tesla,110,TESLA,特斯拉,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,4,14,10,has_standard_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,有标准/准则证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,1,1,1,1,1,1,0,0,0,0,0,complete,完整溯源,2024-tesla-impact-report-highlights.pdf,,42,matched_auto_high,evidence_gap,True,False,True,False,True,True,False,False,False,False,False,False,False,False
r111_morganstanley,111,MORGAN STANLEY,摩根士丹利,J,金融业,C,candidate_or_partial,候选或部分满足,8,14,6,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_energy_consumption_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有能耗事实；目标-基准-进度链完整,0,,0,2,4,1|6|13|15,4,33,39,39,39,39,37,2,0,0,0,0,complete,完整溯源,Morgan_Stanley_2023_ESG_Report.pdf,,93,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,True,False,True,False
r112_sinopharm,112,SINOPHARM,中国医药集团有限公司,F,批发和零售业,C,evidence_graph_only,仅事实图谱/证据层,5,14,9,has_method_evidence|has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,有核算方法/活动/质量证据；有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,0,0,,1,0,1,1,1,1,1,0,0,0,0,0,complete,完整溯源,2022中国医药集团有限公司环境、社会及管治报告.pdf,,47,matched_auto_high,evidence_gap,True,True,False,False,True,True,False,False,False,False,False,False,True,False
r113_brookfield,113,BROOKFIELD,博枫公司,J,金融业,A,candidate_or_partial,候选或部分满足,8,14,6,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,1,Scope 2,0,0,3,1|5|15,7,22,30,30,30,30,30,0,0,0,0,0,complete,完整溯源,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,,108,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,True,True,True,False
r114_royalaholddelhaize,114,ROYAL AHOLD DELHAIZE,皇家阿霍德德尔海兹集团,F,批发和零售业,C,candidate_or_partial,候选或部分满足,9,14,5,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,0,,1,0,12,1|2|3|4|5|6|7|8|9|11|13|14,4,89,94,94,94,94,93,1,0,0,0,0,complete,完整溯源,Ahold_Delhaize_Annual_Report_2024.pdf,,382,matched_manual,,True,True,True,True,True,True,False,False,False,False,True,True,True,False
r115_johnsonandjohnson,115,JOHNSON & JOHNSON,强生,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,6,14,8,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,2,1|4,2,5,7,7,7,7,7,0,0,0,0,0,complete,完整溯源,johnson-johnson-2024-esg-summary.pdf,,6,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,True,False,False
r116_indianoil,116,INDIAN OIL,印度石油公司,D,电力、热力、燃气及水生产和供应业,A,candidate_or_partial,候选或部分满足,8,14,6,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,1,Scope 3,0,0,4,5|6|9|11,4,20,25,25,25,25,25,0,0,0,0,0,complete,完整溯源,INDIAN OIL-IOCL-Sustainability-Report-2023-24.pdf,,148,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,False,True,True,False
r117_adm公司,117,ADM,ADM,C,制造业,A,candidate_or_partial,候选或部分满足,6,14,8,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_economic_instrument_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有经济/成本侧工具事实；目标-基准-进度链完整,1,Scope 2,0,0,7,1|2|3|4|5|10|15,6,28,35,35,35,35,35,0,0,0,0,0,complete,完整溯源,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,,59,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,True,False,False
r118_créditagricole,118,CRÉDIT AGRICOLE,法国农业信贷银行,J,金融业,C,source_gap,源文件缺口,1,14,13,has_matched_report|has_standard_evidence|has_method_evidence|has_data_source_or_quality|has_source_traceability|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_economic_instrument_fact|has_target_progress_chain,已匹配母公司报告；有标准/准则证据；有核算方法/活动/质量证据；有数据来源或数据质量分类；有原文页码/文件追溯；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；有经济/成本侧工具事实；目标-基准-进度链完整,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no_parent_report,缺母公司报告,,,0,unmatched,report_unmatched,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r119_christiandior,119,CHRISTIAN DIOR,迪奥公司,C,制造业,A,candidate_or_partial,候选或部分满足,8,14,6,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,2,Scope 2|Scope 3,1,0,3,4|8|15,5,25,33,33,33,33,32,1,0,0,0,0,complete,完整溯源,ChristianDior_2024_Annual_Report.pdf,,436,matched_manual,,True,True,True,True,True,True,False,False,False,False,False,True,True,False
r120_nippontelegraphandtelephone,120,NIPPON TELEGRAPH AND TELEPHONE,日本电报电话公司,I,信息传输、软件和信息技术服务业,C,evidence_graph_only,仅事实图谱/证据层,8,14,6,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,0,,0,0,0,,2,1,3,3,3,3,3,0,0,0,0,0,complete,完整溯源,NIPPON TELEGRAPH AND TELEPHONE-integrated_report_24e_p.pdf,,112,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,True,True,True,False
r121_mitsui,121,MITSUI,三井物产株式会社,L,租赁和商务服务业,C,evidence_graph_only,仅事实图谱/证据层,7,14,7,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_energy_consumption_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；有能耗事实；目标-基准-进度链完整,0,,0,0,4,1|11|13|15,5,35,40,40,40,40,40,0,0,0,0,0,complete,完整溯源,SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf,,151,matched_auto_high,,True,True,True,True,True,True,False,False,False,False,False,False,True,False
r122_carrefour,122,CARREFOUR,家乐福,F,批发和零售业,C,evidence_graph_only,仅事实图谱/证据层,8,14,6,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,0,,0,0,8,1|2|4|5|6|7|9|11,6,34,40,40,40,40,40,0,0,0,0,0,complete,完整溯源,Carrefour_2024_Universal_Registration_Document.pdf,,584,matched_manual,,True,True,True,False,True,True,False,False,False,False,True,True,True,False
r123_pepsico,123,PEPSICO,百事公司,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,7,14,7,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,0,,0,0,11,1|2|4|5|6|7|9|10|12|14|15,2,26,28,28,28,28,28,0,0,0,0,0,complete,完整溯源,PEPSICO-2024-esg-summary-esg-performance-metrics.pdf,,60,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,True,True,False
r124_unitedparcelservice,124,UNITED PARCEL SERVICE,联合包裹速递服务公司,G,交通运输、仓储和邮政业,C,evidence_graph_only,仅事实图谱/证据层,8,14,6,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_energy_consumption_fact|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有能耗事实；目标-基准-进度链完整,0,,0,0,7,1|2|3|4|6|8|9,2,40,42,42,42,42,42,0,0,0,0,0,complete,完整溯源,2024-UPS-GRI-Report.pdf,,62,matched_auto_medium,match_spotcheck,True,True,True,True,True,True,False,False,False,False,True,False,True,False
r125_ptt,125,PTT,泰国国家石油有限公司,D,电力、热力、燃气及水生产和供应业,A,candidate_or_partial,候选或部分满足,10,14,4,has_scope3_15_category_layer|has_emission_factor_application|has_energy_consumption_fact|has_target_progress_chain,Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有能耗事实；目标-基准-进度链完整,3,Scope 1|Scope 2|Scope 3,0,0,0,,6,7,17,17,17,17,17,0,0,0,0,0,complete,完整溯源,PTT One Report ENG 2024.pdf,,445,matched_auto_medium,match_spotcheck,True,True,True,True,True,True,True,True,False,False,True,False,True,False
r126_axa,126,AXA,安盛,J,金融业,A,candidate_or_partial,候选或部分满足,9,14,5,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,2,Scope 1|Scope 2,0,0,9,1|2|3|4|5|6|8|9|15,7,56,65,65,65,65,65,0,0,0,0,0,complete,完整溯源,axa_urd2024_accessible_va.pdf,,565,matched_auto_medium,match_spotcheck,True,True,True,True,True,True,False,False,False,False,True,True,True,False
r127_fedex,127,FEDEX,联邦快递,G,交通运输、仓储和邮政业,A,candidate_or_partial,候选或部分满足,7,14,7,has_data_source_or_quality|has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_gwp_version_fact|has_target_progress_chain,有数据来源或数据质量分类；Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；有 GWP 版本事实；目标-基准-进度链完整,2,Scope 1|Scope 2,0,0,0,,5,6,13,13,13,13,13,0,0,0,0,0,complete,完整溯源,FedEx_2025_CR_Report.pdf,,43,matched_auto_high,,True,True,True,False,True,True,False,False,False,False,False,True,True,False
r128_sony,128,SONY,索尼,C,制造业,C,evidence_graph_only,仅事实图谱/证据层,9,14,5,has_direct_scope_1_2_3|has_scope2_dual_method|has_scope3_15_category_layer|has_emission_factor_application|has_target_progress_chain,Scope 1/2/3 均有直接采信绝对值；Scope 2 市场法/位置法双口径可见；Scope 3 15 类值或筛查完整；EmissionRecord 已引用排放因子；目标-基准-进度链完整,0,,0,0,6,1|2|3|4|5|11,5,32,37,37,37,37,37,0,0,0,0,0,complete,完整溯源,SONY-SustainabilityReport2025_E.pdf,,208,matched_auto_medium,match_spotcheck,True,True,True,True,True,True,False,False,False,False,True,True,True,False
