review_priority,language_policy,match_status,evidence_mode,decision_bucket,evidence_gate,matched_aliases,standard_id,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_color,is_ghg_series,roles_en,roles_zh,principles_en,principles_zh,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,industry_color,evidence_count,pages,source_files,sample_confidence,sample_review_status,sample_snippet_en,sample_snippet_zh
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,sasb,SASB,SASB,Industry disclosure framework,行业披露框架,#c76b2d,no,Disclosure guideline,披露指引,Financial materiality,财务重要性,r200_bancobilbaovizcayaargentaria,200,BANCO BILBAO VIZCAYA ARGENTARIA,西班牙对外银行,J,Finance,金融业,#446f9f,1,43,BBVA_Annual_Report_2024_ENG.pdf,medium,seed_batch_12,"was current at the time. Updates to this analysis are detailed in the “Management of risks associated with climate change” section, corroborating the preliminary findings. In the social and governance sphere, BBVA has relied on sector-based","was current at the time. Updates to this analysis are detailed in the “Management of risks associated with climate change” section, corroborating the prelimi..."
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,explicit_standard_citation,accepted_page_traceable_standard_source_link,accepted,page_text_explicitly_names_standard_or_strong_alias,,ifrs_s2,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,#315f8c,no,Disclosure standard,披露标准,Comparability | Financial materiality,可比性 | 财务重要性,r200_bancobilbaovizcayaargentaria,200,BANCO BILBAO VIZCAYA ARGENTARIA,西班牙对外银行,J,Finance,金融业,#446f9f,1,75,BBVA_Annual_Report_2024_ENG.pdf,medium,seed_batch_12,"discrepancy, the Spanish original will prevail. 33 As of 2024, the ISSB has assumed responsibility for monitoring corporate reporting related to compliance with the guidelines established at the time by the Task Force on Climate-related Fin","discrepancy, the Spanish original will prevail. 33 As of 2024, the ISSB has assumed responsibility for monitoring corporate reporting related to compliance w..."
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,tcfd,TCFD,TCFD,Climate disclosure framework,气候披露框架,#7a4f82,no,Disclosure recommendation,披露建议,Consistency | Materiality,一致性 | 重要性,r200_bancobilbaovizcayaargentaria,200,BANCO BILBAO VIZCAYA ARGENTARIA,西班牙对外银行,J,Finance,金融业,#446f9f,1,75,BBVA_Annual_Report_2024_ENG.pdf,medium,seed_batch_12,"discrepancy, the Spanish original will prevail. 33 As of 2024, the ISSB has assumed responsibility for monitoring corporate reporting related to compliance with the guidelines established at the time by the Task Force on Climate-related Fin","discrepancy, the Spanish original will prevail. 33 As of 2024, the ISSB has assumed responsibility for monitoring corporate reporting related to compliance w..."
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,pcaf,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,#3f5678,no,Accounting standard,核算标准,Attribution | Data quality hierarchy,归因原则 | 数据质量层级,r200_bancobilbaovizcayaargentaria,200,BANCO BILBAO VIZCAYA ARGENTARIA,西班牙对外银行,J,Finance,金融业,#446f9f,1,76,BBVA_Annual_Report_2024_ENG.pdf,medium,seed_batch_12,ata 2024 Reduction 2023 vs base year Reduction 2024 vs base year Methodology Attributed emissions associated with the value chain (MTn CO2e) (2) Oil and Gas (upstream) Absolute emissions (million ton CO2e) 1&2&3 IEA_NZE 14 9.80 (30)% 10.6 1,ata 2024 Reduction 2023 vs base year Reduction 2024 vs base year Methodology Attributed emissions associated with the value chain (MTn CO2e) (2) Oil and Gas ...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,ifrs_s2,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,#315f8c,no,Disclosure standard,披露标准,Comparability | Financial materiality,可比性 | 财务重要性,r201_koreaelectricpower,201,KOREA ELECTRIC POWER,韩国电力公司,I,"Information Transmission, Software and Information Technology Services",电力、热力、燃气及水生产和供应业,#7a4f82,1,180,(KEPCO)2024SustainabilityReport_Eng.pdf,medium,seed_batch_12,"etrics and targets (1) The metrics required by an applicable IFRS Sustainability Disclosure Standard 18-19, 181 (2) ‌The metrics used by companies to measure and monitor sustainability-related risks and opportunities, as well as related co","etrics and targets (1) The metrics required by an applicable IFRS Sustainability Disclosure Standard 18-19, 181 (2) ‌The metrics used by companies to measur..."
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,gri,GRI,GRI,ESG disclosure framework,ESG披露框架,#2f6f63,no,Disclosure standard,披露标准,Materiality | Comparability,重要性 | 可比性,r201_koreaelectricpower,201,KOREA ELECTRIC POWER,韩国电力公司,I,"Information Transmission, Software and Information Technology Services",电力、热力、燃气及水生产和供应业,#7a4f82,1,2,(KEPCO)2024SustainabilityReport_Eng.pdf,medium,seed_batch_12,"ith The Korean International Financial Reporting Standards (“K-IFRS”), any information that does not meet the above standards is stated with separate annotations. Reporting Standards This report was written in compliance with the Global Rep","ith The Korean International Financial Reporting Standards (“K-IFRS”), any information that does not meet the above standards is stated with separate annotat..."
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,sasb,SASB,SASB,Industry disclosure framework,行业披露框架,#c76b2d,no,Disclosure guideline,披露指引,Financial materiality,财务重要性,r201_koreaelectricpower,201,KOREA ELECTRIC POWER,韩国电力公司,I,"Information Transmission, Software and Information Technology Services",电力、热力、燃气及水生产和供应业,#7a4f82,1,2,(KEPCO)2024SustainabilityReport_Eng.pdf,medium,seed_batch_12,"ith The Korean International Financial Reporting Standards (“K-IFRS”), any information that does not meet the above standards is stated with separate annotations. Reporting Standards This report was written in compliance with the Global Rep","ith The Korean International Financial Reporting Standards (“K-IFRS”), any information that does not meet the above standards is stated with separate annotat..."
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,esrs_csrd,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,#8a6d1d,no,Disclosure standard,披露标准,Comparability | Double materiality,可比性 | 双重重要性,r201_koreaelectricpower,201,KOREA ELECTRIC POWER,韩国电力公司,I,"Information Transmission, Software and Information Technology Services",电力、热力、燃气及水生产和供应业,#7a4f82,1,28,(KEPCO)2024SustainabilityReport_Eng.pdf,medium,seed_batch_12,"ability disclosure standards, and the U.S. SEC has released a draft proposal mandating climate-related disclosures. Meanwhile, the EU is reinforcing corporate ESG accountability throughout the value chain with the Corporate Sustainability R","ability disclosure standards, and the U.S. SEC has released a draft proposal mandating climate-related disclosures. Meanwhile, the EU is reinforcing corporat..."
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,explicit_standard_citation,accepted_page_traceable_standard_source_link,accepted,page_text_explicitly_names_standard_or_strong_alias,,gri,GRI,GRI,ESG disclosure framework,ESG披露框架,#2f6f63,no,Disclosure standard,披露标准,Materiality | Comparability,重要性 | 可比性,r202_metlife,202,METLIFE,美国大都会集团,J,Finance,金融业,#446f9f,1,61,metlife_sustainability_report_2024.pdf,medium,seed_batch_05,Introduction For Our Customers As an Investor For Our Colleagues For the Environment For Our Communities Responsible Governance Appendix 57 Appendix Glossary Citations Stakeholder Engagement 2024 Awards and Recognitions SASB TCFD GRI UNGC S,Introduction For Our Customers As an Investor For Our Colleagues For the Environment For Our Communities Responsible Governance Appendix 57 Appendix Glossary...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,explicit_standard_citation,accepted_page_traceable_standard_source_link,accepted,page_text_explicitly_names_standard_or_strong_alias,,sasb,SASB,SASB,Industry disclosure framework,行业披露框架,#c76b2d,no,Disclosure guideline,披露指引,Financial materiality,财务重要性,r202_metlife,202,METLIFE,美国大都会集团,J,Finance,金融业,#446f9f,1,61,metlife_sustainability_report_2024.pdf,medium,seed_batch_05,Introduction For Our Customers As an Investor For Our Colleagues For the Environment For Our Communities Responsible Governance Appendix 57 Appendix Glossary Citations Stakeholder Engagement 2024 Awards and Recognitions SASB TCFD GRI UNGC S,Introduction For Our Customers As an Investor For Our Colleagues For the Environment For Our Communities Responsible Governance Appendix 57 Appendix Glossary...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,explicit_standard_citation,accepted_page_traceable_standard_source_link,accepted,page_text_explicitly_names_standard_or_strong_alias,,tcfd,TCFD,TCFD,Climate disclosure framework,气候披露框架,#7a4f82,no,Disclosure recommendation,披露建议,Consistency | Materiality,一致性 | 重要性,r202_metlife,202,METLIFE,美国大都会集团,J,Finance,金融业,#446f9f,1,61,metlife_sustainability_report_2024.pdf,medium,seed_batch_05,Introduction For Our Customers As an Investor For Our Colleagues For the Environment For Our Communities Responsible Governance Appendix 57 Appendix Glossary Citations Stakeholder Engagement 2024 Awards and Recognitions SASB TCFD GRI UNGC S,Introduction For Our Customers As an Investor For Our Colleagues For the Environment For Our Communities Responsible Governance Appendix 57 Appendix Glossary...
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,iso_14064,ISO 14064,ISO 14064,GHG accounting system,温室气体核算体系,#8b4b2f,no,Accounting standard | GHG verification/accounting standard,核算标准 | 温室气体核算/核查标准,Relevance | Completeness | Consistency | Transparency | Accuracy | Traceability,相关性 | 完整性 | 一致性 | 透明性 | 准确性 | 可追溯性,r203_aeon,203,AEON,日本永旺集团,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,1,8,AEON sustainability report.pdf,medium,auto_backfilled_needs_review,nan,nan
P2_verify_standard_link,Non-GHG standard: use direct/indirect emissions wording in UI; preserve Scope wording only inside source quotations that require review.,source_standard_link,source_standard_evidence_pending_quality_review,review,page_traceable_standard_source_row_not_ghg_fine_series_gate,,tcfd,TCFD,TCFD,Climate disclosure framework,气候披露框架,#7a4f82,no,Disclosure recommendation,披露建议,Consistency | Materiality,一致性 | 重要性,r204_lloydsbankinggroup,204,LLOYDS BANKING GROUP,英国劳埃德银行集团,J,Finance,金融业,#446f9f,1,3,Lloyds_Banking_Group_Annual_Report_2024.pdf,medium,seed_batch_05,e’s review 04 Our business model 08 Our external environment 12 Our strategy 16 Our key performance indicators 26 Our colleagues 30 Risk overview 33 Viability statement and going concern 39 Section 172(1) statement 40 Climate-related financ,e’s review 04 Our business model 08 Our external environment 12 Our strategy 16 Our key performance indicators 26 Our colleagues 30 Risk overview 33 Viabilit...
